licenceId,licenceNumber,licensee,channel,frequency,location,status,txrx,suppressed
429677,423128,"ONE NEW ZEALAND GROUP LIMITED","VF900",952.0,"Belmont Auckland ONZ A1BEO","Current","TX",false
429676,423144,"ONE NEW ZEALAND GROUP LIMITED","VF900",952.0,"Wellington Airport East ONZ W6WAE","Current","TX",false
429675,423143,"ONE NEW ZEALAND GROUP LIMITED","VF900",952.0,"Waitangi Park ONZ W6WGP","Current","TX",false
429674,423138,"ONE NEW ZEALAND GROUP LIMITED","VF900",952.0,"Wigram Central VF S3WRM","Current","TX",false
429673,423129,"ONE NEW ZEALAND GROUP LIMITED","VF900",952.0,"Spencerville VF S3SPL","Current","TX",false
429672,423123,"ONE NEW ZEALAND GROUP LIMITED","VF900",952.0,"RANGIORA SOUTH WEST VF S3RST","Current","TX",false
429671,423127,"ONE NEW ZEALAND GROUP LIMITED","VF900",952.0,"Rolleston South ONZ S3RSN","Current","TX",false
429670,423145,"ONE NEW ZEALAND GROUP LIMITED","VF900",952.0,"RANGIORA NORTH WEST VF S3RNW","Current","TX",false
429669,423141,"ONE NEW ZEALAND GROUP LIMITED","VF900",952.0,"Rangiora North East ONZ S3RNE","Current","TX",false
429668,423140,"ONE NEW ZEALAND GROUP LIMITED","VF900",952.0,"ROLLESTON WEST VF S3RLW","Current","TX",false
429667,423142,"ONE NEW ZEALAND GROUP LIMITED","VF900",952.0,"KAIAPOI WEST VF S3KPW","Current","TX",false
429666,423148,"ONE NEW ZEALAND GROUP LIMITED","VF900",952.0,"KAIAPOI NORTH VF S3KPN","Current","TX",false
429665,423149,"ONE NEW ZEALAND GROUP LIMITED","VF900",952.0,"ISLINGTON WEST VF S3ISW","Current","TX",false
429664,423135,"ONE NEW ZEALAND GROUP LIMITED","VF900",952.0,"Casebrook West ONZ S3CKW","Current","TX",false
429663,423136,"ONE NEW ZEALAND GROUP LIMITED","VF900",952.0,"Avonhead West VF S3AVW","Current","TX",false
429662,423118,"ONE NEW ZEALAND GROUP LIMITED","VF900",952.0,"ROTOTUNA NORTH VF C3RON","Current","TX",false
429661,423132,"ONE NEW ZEALAND GROUP LIMITED","VF900",952.0,"Nawton West ONZ C3NWW","Current","TX",false
429660,423109,"ONE NEW ZEALAND GROUP LIMITED","VF900",952.0,"HUNTINGTON VF C3HON","Current","TX",false
429659,423121,"ONE NEW ZEALAND GROUP LIMITED","VF900",952.0,"Flagstaff West ONZ C3FLW","Current","TX",false
429658,423113,"ONE NEW ZEALAND GROUP LIMITED","VF900",952.0,"Floyd Park ONZ C3FLP","Current","TX",false
429657,423126,"ONE NEW ZEALAND GROUP LIMITED","VF900",952.0,"Bader ONZ C3BAD","Current","TX",false
429656,423124,"ONE NEW ZEALAND GROUP LIMITED","VF900",952.0,"Onehunga ONZ A6ONH","Current","TX",false
429655,423116,"ONE NEW ZEALAND GROUP LIMITED","VF900",952.0,"East Ridge Shopping VF A5ERG","Current","TX",false
429654,423117,"ONE NEW ZEALAND GROUP LIMITED","VF900",952.0,"Arney Road ONZ A5ARD","Current","TX",false
429653,423108,"ONE NEW ZEALAND GROUP LIMITED","VF900",952.0,"Point Chevalier East ONZ A4PCE","Current","TX",false
429652,423119,"ONE NEW ZEALAND GROUP LIMITED","VF900",952.0,"New Windsor ONZ A4NWI","Current","TX",false
429651,423106,"ONE NEW ZEALAND GROUP LIMITED","VF900",952.0,"LYNFIELD WEST VF A4LFW","Current","TX",false
429650,423112,"ONE NEW ZEALAND GROUP LIMITED","VF900",952.0,"Mount Eden ONZ A3MED","Current","TX",false
429649,423115,"ONE NEW ZEALAND GROUP LIMITED","VF900",952.0,"Schnapper Rock ONZ A1SNK","Current","TX",false
429648,423120,"ONE NEW ZEALAND GROUP LIMITED","VF900",952.0,"North Shore Hospital Outdoor ONZ A1NSO","Current","TX",false
429647,423107,"ONE NEW ZEALAND GROUP LIMITED","VF900",952.0,"Milford Kitchener Road ONZ A1MLK","Current","TX",false
429646,423114,"ONE NEW ZEALAND GROUP LIMITED","VF900",952.0,"Greville Reserve ONZ A1GSR","Current","TX",false
429645,423110,"ONE NEW ZEALAND GROUP LIMITED","VF900",952.0,"Bayview Auckland ONZ A1BVA","Current","TX",false
429644,423111,"ONE NEW ZEALAND GROUP LIMITED","VF900",952.0,"Birkenhead Point North ONZ A1BPN","Current","TX",false
429643,422534,"SPARK NEW ZEALAND TRADING LIMITED",,2665.0,"SYMONDS GRAFTON","Current","TX",false
429642,423704,"TELETRONICS LIMITED","EEX86",166.775,"ALL NORTH ISLAND","Current","TX",false
429642,423704,"TELETRONICS LIMITED","EEX76",166.65,"ALL NORTH ISLAND","Current","TX",false
429642,423704,"TELETRONICS LIMITED","EEX60",166.45,"ALL NORTH ISLAND","Current","TX",false
429642,423704,"TELETRONICS LIMITED","EEX11",165.8375,"ALL NORTH ISLAND","Current","TX",false
429636,423496,"EONFIBRE LIMITED","11G4W#",11525.0,"WAIKAIA (VFNZ)","Current","TX",false
429635,423495,"EONFIBRE LIMITED","11G4W",10995.0,"PYRAMID HILL (VF S6RVD RIVERSDALE SOUTH)","Current","TX",false
429634,422476,"SPARK NEW ZEALAND TRADING LIMITED",,2665.0,"PENROSE","Current","TX",false
429633,422477,"SPARK NEW ZEALAND TRADING LIMITED",,2335.0,"PENROSE","Current","TX",false
429632,,"National Emergency Management Agency","ES42#",138.525,"MOBILE","Current","TX",false
429630,424274,"ENHANCED SOLUTIONS LIMITED","11G5W#",11605.0,"SMEDLEY TUMP (AONET)","Current","TX",false
429629,424272,"ENHANCED SOLUTIONS LIMITED","11G5W",11075.0,"HINERUA","Current","TX",false
429628,422465,"SPARK NEW ZEALAND TRADING LIMITED",,2665.0,"NEW NORTH ROAD","Current","TX",false
429627,423187,"ULTIMATE MOBILE LIMITED","11G5W#",11605.0,"RMWPRN - PARIKINO","Current","TX",false
429626,423188,"ULTIMATE MOBILE LIMITED","11G2W#",11365.0,"WANGANUI","Current","TX",false
429625,423185,"ULTIMATE MOBILE LIMITED","11G5W",11075.0,"TAUAKIRA","Current","TX",false
429624,423186,"ULTIMATE MOBILE LIMITED","11G2W",10835.0,"TAUAKIRA","Current","TX",false
429623,281568,"National Emergency Management Agency","ES42",141.525,"Tinakori Hill NEMA","Current","TX",false
429623,281568,"National Emergency Management Agency","ES42",141.525,"SCENIC DRIVE WAIATARUA GNS","Current","TX",false
429623,281568,"National Emergency Management Agency","ES42",141.525,"MT BONAR (JV ELECTRONICS)","Current","TX",false
429623,281568,"National Emergency Management Agency","ES42",141.525,"MAROANUI","Current","TX",false
429623,281568,"National Emergency Management Agency","ES42",141.525,"BLUFF HILL(NA)","Current","TX",false
429622,422981,"SPARK NEW ZEALAND TRADING LIMITED",,3710.0,"OMAHU ROAD ~W7EA~","Current","TX",false
429621,422376,"SPARK NEW ZEALAND TRADING LIMITED",,3660.0,"OMAHU ROAD ~W7EA~","Current","TX",false
429620,422358,"SPARK NEW ZEALAND TRADING LIMITED",,2137.5,"OMAHU ROAD ~W7EA~","Current","TX",false
429619,422355,"SPARK NEW ZEALAND TRADING LIMITED",,1845.0,"OMAHU ROAD ~W7EA~","Current","TX",false
429618,422360,"SPARK NEW ZEALAND TRADING LIMITED",,2665.0,"OMAHU ROAD ~W7EA~","Current","TX",false
429617,422364,"SPARK NEW ZEALAND TRADING LIMITED",,768.0,"OMAHU ROAD ~W7EA~","Current","TX",false
429616,422352,"SPARK NEW ZEALAND TRADING LIMITED",,877.5,"OMAHU ROAD ~W7EA~","Current","TX",false
429615,422995,"SPARK NEW ZEALAND TRADING LIMITED",,3710.0,"RAWHITI BOWLING CLUB RELOCATION","Current","TX",false
429614,422375,"SPARK NEW ZEALAND TRADING LIMITED",,3660.0,"RAWHITI BOWLING CLUB RELOCATION","Current","TX",false
429613,422359,"SPARK NEW ZEALAND TRADING LIMITED",,2137.5,"RAWHITI BOWLING CLUB RELOCATION","Current","TX",false
429611,292773,"M S BARNES","FNX723",488.26875,"ALL SOUTH ISLAND","Current","TX",false
429611,292773,"M S BARNES","FNX638",483.70625,"ALL SOUTH ISLAND","Current","TX",false
429611,292773,"M S BARNES","DNX45",461.78125,"ALL SOUTH ISLAND","Current","TX",false
429611,292773,"M S BARNES","DNX38",461.69375,"ALL SOUTH ISLAND","Current","TX",false
429611,292773,"M S BARNES","DNX34",461.64375,"ALL SOUTH ISLAND","Current","TX",false
429611,292773,"M S BARNES","CNX71",455.28125,"ALL SOUTH ISLAND","Current","TX",false
429611,292773,"M S BARNES","CNX20",449.99375,"ALL SOUTH ISLAND","Current","TX",false
429611,292773,"M S BARNES","EEX46",166.275,"ALL SOUTH ISLAND","Current","TX",false
429611,292773,"M S BARNES","EEX42",166.225,"ALL SOUTH ISLAND","Current","TX",false
429611,292773,"M S BARNES","ENX18",150.275,"ALL SOUTH ISLAND","Current","TX",false
429611,292773,"M S BARNES","ENX13",150.2125,"ALL SOUTH ISLAND","Current","TX",false
429608,422994,"SPARK NEW ZEALAND TRADING LIMITED",,3710.0,"RESTHILL CRESCENT GLENVIEW ~XHE4~","Current","TX",false
429607,422377,"SPARK NEW ZEALAND TRADING LIMITED",,3660.0,"RESTHILL CRESCENT GLENVIEW ~XHE4~","Current","TX",false
429606,422365,"SPARK NEW ZEALAND TRADING LIMITED",,2137.5,"RESTHILL CRESCENT GLENVIEW ~XHE4~","Current","TX",false
429605,422363,"SPARK NEW ZEALAND TRADING LIMITED",,1845.0,"RESTHILL CRESCENT GLENVIEW ~XHE4~","Current","TX",false
429604,422357,"SPARK NEW ZEALAND TRADING LIMITED",,768.0,"RESTHILL CRESCENT GLENVIEW ~XHE4~","Current","TX",false
429603,421195,"EVOLUTION WIRELESS LIMITED","11G3#",11325.0,"WHAKAPUNAKE (EASTLAND NETWORK)","Current","TX",false
429601,421194,"EVOLUTION WIRELESS LIMITED","11G3",10795.0,"Mahia East Coast Road, Māhia (Evolution Wireless)","Current","TX",false
429600,421197,"EVOLUTION WIRELESS LIMITED","11G5#",11405.0,"KINIKINI EVOLUTION WIRELESS","Current","TX",false
429599,421196,"EVOLUTION WIRELESS LIMITED","11G5",10875.0,"Mahia East Coast Road, Māhia (Evolution Wireless)","Current","TX",false
429595,422356,"SPARK NEW ZEALAND TRADING LIMITED",,2665.0,"KARANGAHAPE HOWE PONSONBY","Current","TX",false
429588,422265,"TWO DEGREES NETWORKS LIMITED",,1815.0,"(AKL-008-160-A)[MAGS]_MANGERE BRIDGE SOUTH","Current","TX",false
429587,422264,"TWO DEGREES NETWORKS LIMITED",,3580.0,"(AKL-008-160-A)[MAGS]_MANGERE BRIDGE SOUTH","Current","TX",false
429586,422257,"TWO DEGREES NETWORKS LIMITED",,2165.0,"(AKL-008-160-A)[MAGS]_MANGERE BRIDGE SOUTH","Current","TX",false
429585,422262,"TWO DEGREES NETWORKS LIMITED",,2152.5,"(AKL-008-160-A)[MAGS]_MANGERE BRIDGE SOUTH","Current","TX",false
429584,422263,"TWO DEGREES NETWORKS LIMITED",,939.9,"(AKL-008-160-A)[MAGS]_MANGERE BRIDGE SOUTH","Current","TX",false
429583,422266,"TWO DEGREES NETWORKS LIMITED",,798.0,"(AKL-008-160-A)[MAGS]_MANGERE BRIDGE SOUTH","Current","TX",false
429582,422256,"TWO DEGREES NETWORKS LIMITED",,2165.0,"(OTG-069-004-A)[SPRV]_SPRINGVALE","Current","TX",false
211973,274021,"SPARK NEW ZEALAND TRADING LIMITED",,768.0,"HIKUAI","Current","TX",false
211972,274105,"SPARK NEW ZEALAND TRADING LIMITED",,768.0,"HAHEI","Current","TX",false
211971,274171,"SPARK NEW ZEALAND TRADING LIMITED",,768.0,"HAUTAPU","Current","TX",false
211970,274218,"SPARK NEW ZEALAND TRADING LIMITED",,768.0,"HAIRINI","Current","TX",false
211969,274204,"SPARK NEW ZEALAND TRADING LIMITED",,768.0,"GLEN MASSEY","Current","TX",false
211968,274125,"SPARK NEW ZEALAND TRADING LIMITED",,768.0,"GREERTON","Current","TX",false
211967,274064,"SPARK NEW ZEALAND TRADING LIMITED",,768.0,"GORDONTON","Current","TX",false
211966,274184,"SPARK NEW ZEALAND TRADING LIMITED",,768.0,"GLEN MURRAY","Current","TX",false
211965,274044,"SPARK NEW ZEALAND TRADING LIMITED",,768.0,"FAIRVIEW DOWNS","Current","TX",false
211964,274017,"SPARK NEW ZEALAND TRADING LIMITED",,768.0,"FRANKTON","Current","TX",false
211963,274153,"SPARK NEW ZEALAND TRADING LIMITED",,768.0,"FOREST LAKE","Current","TX",false
211962,274138,"SPARK NEW ZEALAND TRADING LIMITED",,768.0,"FLAGSTAFF","Current","TX",false
211961,274042,"SPARK NEW ZEALAND TRADING LIMITED",,768.0,"FAIRFIELD","Current","TX",false
211960,274102,"SPARK NEW ZEALAND TRADING LIMITED",,768.0,"EIGHT MILE JUNCTION","Current","TX",false
211959,274188,"SPARK NEW ZEALAND TRADING LIMITED",,768.0,"EDGECUMBE","Current","TX",false
211958,274109,"SPARK NEW ZEALAND TRADING LIMITED",,768.0,"DINSDALE","Current","TX",false
211957,274041,"SPARK NEW ZEALAND TRADING LIMITED",,768.0,"CROWN ROAD","Current","TX",false
211955,274076,"SPARK NEW ZEALAND TRADING LIMITED",,768.0,"CENTRAL MT MAUNGANUI","Current","TX",false
211954,274150,"SPARK NEW ZEALAND TRADING LIMITED",,768.0,"CHARTWELL SQUARE","Current","TX",false
211953,274056,"SPARK NEW ZEALAND TRADING LIMITED",,768.0,"COBHAM DRIVE","Current","TX",false
211952,274121,"SPARK NEW ZEALAND TRADING LIMITED",,768.0,"BOWENTOWN","Current","TX",false
211951,274164,"SPARK NEW ZEALAND TRADING LIMITED",,768.0,"BROADLANDS","Current","TX",false
211950,274060,"SPARK NEW ZEALAND TRADING LIMITED",,768.0,"BOYES PARK","Current","TX",false
211949,274435,"SPARK NEW ZEALAND TRADING LIMITED",,768.0,"BENNEYDALE","Current","TX",false
211948,274195,"SPARK NEW ZEALAND TRADING LIMITED",,768.0,"BROOKFIELD","Current","TX",false
211947,274211,"SPARK NEW ZEALAND TRADING LIMITED",,768.0,"BETHLEHEM","Current","TX",false
211946,274426,"SPARK NEW ZEALAND TRADING LIMITED",,768.0,"BAY FAIR","Current","TX",false
211945,274243,"SPARK NEW ZEALAND TRADING LIMITED",,768.0,"AWATAPU DRIVE","Current","TX",false
211944,274355,"SPARK NEW ZEALAND TRADING LIMITED",,768.0,"MATATA","Current","TX",false
211943,274356,"SPARK NEW ZEALAND TRADING LIMITED",,768.0,"ATIAMURI","Current","TX",false
211942,274430,"SPARK NEW ZEALAND TRADING LIMITED",,768.0,"ATHENREE","Current","TX",false
211940,274403,"SPARK NEW ZEALAND TRADING LIMITED",,768.0,"AONGATETE","Current","TX",false
211939,274267,"SPARK NEW ZEALAND TRADING LIMITED",,768.0,"MAMAKU STRAIGHTS","Current","TX",false
211938,274368,"SPARK NEW ZEALAND TRADING LIMITED",,768.0,"MAMAKU","Current","TX",false
211937,274322,"SPARK NEW ZEALAND TRADING LIMITED",,768.0,"MAKETU","Current","TX",false
211935,274242,"SPARK NEW ZEALAND TRADING LIMITED",,768.0,"WAIPUKURA TOWN","Current","TX",false
211934,273859,"SPARK NEW ZEALAND TRADING LIMITED",,768.0,"WANGANUI WEST","Current","TX",false
211933,273842,"SPARK NEW ZEALAND TRADING LIMITED",,768.0,"WAITARA TOWN","Current","TX",false
211932,273841,"SPARK NEW ZEALAND TRADING LIMITED",,768.0,"WAITARA EAST","Current","TX",false
211931,273862,"SPARK NEW ZEALAND TRADING LIMITED",,768.0,"WAIOURU","Current","TX",false
211930,273823,"SPARK NEW ZEALAND TRADING LIMITED",,768.0,"WAITARERE BEACH","Current","TX",false
211929,273950,"SPARK NEW ZEALAND TRADING LIMITED",,768.0,"WAIARUHE","Current","TX",false
211928,273965,"SPARK NEW ZEALAND TRADING LIMITED",,768.0,"SOUTH WAIRARAPA","Current","TX",false
211927,273920,"SPARK NEW ZEALAND TRADING LIMITED",,768.0,"WAINUI","Current","TX",false
211926,273827,"SPARK NEW ZEALAND TRADING LIMITED",,768.0,"WHAKAPUNAKI","Current","TX",false
211925,273876,"SPARK NEW ZEALAND TRADING LIMITED",,768.0,"WEST END","Current","TX",false
211924,273865,"SPARK NEW ZEALAND TRADING LIMITED",,768.0,"WELBOURNE","Current","TX",false
211923,273937,"SPARK NEW ZEALAND TRADING LIMITED",,768.0,"WAVERLEY","Current","TX",false
211922,273943,"SPARK NEW ZEALAND TRADING LIMITED",,768.0,"WAIROA TOWN","Current","TX",false
211921,273807,"SPARK NEW ZEALAND TRADING LIMITED",,768.0,"WANGANUI","Current","TX",false
211920,273990,"SPARK NEW ZEALAND TRADING LIMITED",,768.0,"WAIPUKURAU","Current","TX",false
211919,273933,"SPARK NEW ZEALAND TRADING LIMITED",,768.0,"WANGANUI EAST","Current","TX",false
211918,273987,"SPARK NEW ZEALAND TRADING LIMITED",,768.0,"URENUI SOUTH","Current","TX",false
211917,273834,"SPARK NEW ZEALAND TRADING LIMITED",,768.0,"TUTARA","Current","TX",false
211916,273914,"SPARK NEW ZEALAND TRADING LIMITED",,768.0,"TURAKINA","Current","TX",false
211915,273999,"SPARK NEW ZEALAND TRADING LIMITED",,768.0,"TATARAAKINA","Current","TX",false
211914,273984,"SPARK NEW ZEALAND TRADING LIMITED",,768.0,"TARANAKI STADIUM","Current","TX",false
211913,273919,"SPARK NEW ZEALAND TRADING LIMITED",,768.0,"TURITEA","Current","TX",false
211912,273888,"SPARK NEW ZEALAND TRADING LIMITED",,768.0,"TUROA SKIFIELD","Current","TX",false
211911,273831,"SPARK NEW ZEALAND TRADING LIMITED",,768.0,"TAKAPAU","Current","TX",false
211910,273899,"SPARK NEW ZEALAND TRADING LIMITED",,768.0,"TE PUIA SPRINGS","Current","TX",false
211909,273976,"SPARK NEW ZEALAND TRADING LIMITED",,768.0,"TE POHUE","Current","TX",false
211908,273962,"SPARK NEW ZEALAND TRADING LIMITED",,768.0,"TAIHAPE TOWN","Current","TX",false
211907,273880,"SPARK NEW ZEALAND TRADING LIMITED",,768.0,"TOMOANA","Current","TX",false
211906,273936,"SPARK NEW ZEALAND TRADING LIMITED",,768.0,"TOLAGA BAY","Current","TX",false
211905,273806,"SPARK NEW ZEALAND TRADING LIMITED",,768.0,"TOKOMARU BAY","Current","TX",false
211904,273975,"SPARK NEW ZEALAND TRADING LIMITED",,768.0,"CARTERTON NORTH","Current","TX",false
211903,273822,"SPARK NEW ZEALAND TRADING LIMITED",,768.0,"TUKITUKI","Current","TX",false
211902,274002,"SPARK NEW ZEALAND TRADING LIMITED",,768.0,"TARANAKI BASE HOSPITAL","Current","TX",false
211901,273949,"SPARK NEW ZEALAND TRADING LIMITED",,768.0,"TE KARAKA","Current","TX",false
211900,273926,"SPARK NEW ZEALAND TRADING LIMITED",,768.0,"TE HORO","Current","TX",false
211899,273996,"SPARK NEW ZEALAND TRADING LIMITED",,768.0,"TERRACE END","Current","TX",false
211898,273932,"SPARK NEW ZEALAND TRADING LIMITED",,768.0,"TARADALE EXCHANGE","Current","TX",false
211897,273942,"SPARK NEW ZEALAND TRADING LIMITED",,768.0,"TAUMATAMAIRE","Current","TX",false
211896,273869,"SPARK NEW ZEALAND TRADING LIMITED",,768.0,"TAMATEA WEST","Current","TX",false
211895,273864,"SPARK NEW ZEALAND TRADING LIMITED",,768.0,"TAKARO","Current","TX",false
211894,273923,"SPARK NEW ZEALAND TRADING LIMITED",,768.0,"SUNSET POINT COW MAHIA","Current","TX",false
211893,273908,"SPARK NEW ZEALAND TRADING LIMITED",,768.0,"ST PETERS","Current","TX",false
211892,273911,"SPARK NEW ZEALAND TRADING LIMITED",,768.0,"SPRINGVALE","Current","TX",false
211891,273895,"SPARK NEW ZEALAND TRADING LIMITED",,768.0,"SOLWAY","Current","TX",false
211890,273978,"SPARK NEW ZEALAND TRADING LIMITED",,768.0,"SANSON","Current","TX",false
211889,273848,"SPARK NEW ZEALAND TRADING LIMITED",,768.0,"ST JOHNS HILL","Current","TX",false
211888,273820,"SPARK NEW ZEALAND TRADING LIMITED",,768.0,"SHERENDEN","Current","TX",false
211887,273905,"SPARK NEW ZEALAND TRADING LIMITED",,768.0,"STRATFORD","Current","TX",false
211886,273974,"SPARK NEW ZEALAND TRADING LIMITED",,768.0,"STRANDON","Current","TX",false
211885,273868,"SPARK NEW ZEALAND TRADING LIMITED",,768.0,"RIVERDALE","Current","TX",false
211884,273879,"SPARK NEW ZEALAND TRADING LIMITED",,768.0,"RIVERSDALE","Current","TX",false
211883,273852,"SPARK NEW ZEALAND TRADING LIMITED",,768.0,"RAUPUNGA","Current","TX",false
211882,273922,"SPARK NEW ZEALAND TRADING LIMITED",,768.0,"RANGITUMAU","Current","TX",false
211881,273993,"SPARK NEW ZEALAND TRADING LIMITED",,768.0,"RATAPIKO","Current","TX",false
211880,273855,"SPARK NEW ZEALAND TRADING LIMITED",,768.0,"ROCKET LAB","Current","TX",false
211879,273858,"SPARK NEW ZEALAND TRADING LIMITED",,768.0,"RIVERSDALE BEACH","Current","TX",false
211878,273891,"SPARK NEW ZEALAND TRADING LIMITED",,768.0,"RAUREKA","Current","TX",false
211877,273861,"SPARK NEW ZEALAND TRADING LIMITED",,768.0,"RAETIHI","Current","TX",false
211876,273805,"SPARK NEW ZEALAND TRADING LIMITED",,768.0,"NORTH RANGE ROAD","Current","TX",false
211875,273854,"SPARK NEW ZEALAND TRADING LIMITED",,768.0,"PAHIATUA (VF TOWER)","Current","TX",false
211874,273921,"SPARK NEW ZEALAND TRADING LIMITED",,768.0,"PATUTAHI","Current","TX",false
211873,273894,"SPARK NEW ZEALAND TRADING LIMITED",,768.0,"PUKETAPU","Current","TX",false
211872,273873,"SPARK NEW ZEALAND TRADING LIMITED",,768.0,"PORANGAHAU","Current","TX",false
211871,273986,"SPARK NEW ZEALAND TRADING LIMITED",,768.0,"PORT OF NAPIER","Current","TX",false
211870,273995,"SPARK NEW ZEALAND TRADING LIMITED",,768.0,"UPOKONGARO","Current","TX",false
211869,273959,"SPARK NEW ZEALAND TRADING LIMITED",,768.0,"PALMERSTON NORTH - TEST","Current","TX",false
211868,273811,"SPARK NEW ZEALAND TRADING LIMITED",,768.0,"PARKVALE","Current","TX",false
211867,273929,"SPARK NEW ZEALAND TRADING LIMITED",,768.0,"PAKIPAKI","Current","TX",false
211866,273904,"SPARK NEW ZEALAND TRADING LIMITED",,768.0,"PUKEHOU","Current","TX",false
211865,273994,"SPARK NEW ZEALAND TRADING LIMITED",,768.0,"PALLISER BAY","Current","TX",false
211864,273935,"SPARK NEW ZEALAND TRADING LIMITED",,768.0,"PAHIATUA TOWN","Current","TX",false
211863,273971,"SPARK NEW ZEALAND TRADING LIMITED",,768.0,"PAPAIOEA","Current","TX",false
211862,273830,"SPARK NEW ZEALAND TRADING LIMITED",,768.0,"OROUA DOWNS","Current","TX",false
211861,274001,"SPARK NEW ZEALAND TRADING LIMITED",,768.0,"OPUNAKE","Current","TX",false
211860,273833,"SPARK NEW ZEALAND TRADING LIMITED",,768.0,"ONGAONGA","Current","TX",false
211859,273898,"SPARK NEW ZEALAND TRADING LIMITED",,768.0,"ONEKAWA","Current","TX",false
211858,273803,"SPARK NEW ZEALAND TRADING LIMITED",,768.0,"OPAKI","Current","TX",false
211857,273917,"SPARK NEW ZEALAND TRADING LIMITED",,768.0,"OHAKUNE","Current","TX",false
211856,273829,"SPARK NEW ZEALAND TRADING LIMITED",,768.0,"OHAKUNE TOWN","Current","TX",false
211855,273883,"SPARK NEW ZEALAND TRADING LIMITED",,768.0,"OHAKEA","Current","TX",false
211854,273867,"SPARK NEW ZEALAND TRADING LIMITED",,768.0,"OTAKI BEACH","Current","TX",false
211853,273946,"SPARK NEW ZEALAND TRADING LIMITED",,768.0,"OTAKI","Current","TX",false
211852,273961,"SPARK NEW ZEALAND TRADING LIMITED",,768.0,"NORSEWOOD","Current","TX",false
211851,273857,"SPARK NEW ZEALAND TRADING LIMITED",,768.0,"NEW PLYMOUTH CITY RELOCATION","Current","TX",false
211850,273872,"SPARK NEW ZEALAND TRADING LIMITED",,768.0,"NEW PLYMOUTH AIRPORT","Current","TX",false
211849,273925,"SPARK NEW ZEALAND TRADING LIMITED",,768.0,"MAREWA EXCHANGE","Current","TX",false
211848,273998,"SPARK NEW ZEALAND TRADING LIMITED",,768.0,"NORMANBY","Current","TX",false
211846,273893,"SPARK NEW ZEALAND TRADING LIMITED",,768.0,"MANGAWEKA","Current","TX",false
211845,273913,"SPARK NEW ZEALAND TRADING LIMITED",,768.0,"MASTERTON EXCHANGE","Current","TX",false
211844,273902,"SPARK NEW ZEALAND TRADING LIMITED",,768.0,"MASTERTON TOWN","Current","TX",false
211843,273819,"SPARK NEW ZEALAND TRADING LIMITED",,768.0,"MARAENUI","Current","TX",false
211842,273903,"SPARK NEW ZEALAND TRADING LIMITED",,768.0,"MANGOREI","Current","TX",false
